ID	TRAD	SIMP	IPA_S	IPA_T	JYUTPING	SOUR	EXPL	NOTE
232	都	都	tu55	tu55	du1	2009年張菁雅《桂南平話語音比較研究》P95	都市，首都，都城；都是。	
233	堵	堵	tu35	tu35	du2	2009年張菁雅《桂南平話語音比較研究》P95	堵車，堵塞。	
234	賭	赌	tu35	tu35	du2	2009年張菁雅《桂南平話語音比較研究》P96	打賭，賭博。	
235	肚	肚	tʰu24	tʰu24	tu5	2009年張菁雅《桂南平話語音比較研究》P96	豬肚（胃），魚肚；肚皮，肚臍。	
236	妬	妬	tu22	tu22	du6	2009年張菁雅《桂南平話語音比較研究》P96	妒忌。	
237	妒	妒	tu22	tu22	du6	2009年張菁雅《桂南平話語音比較研究》P96	妒忌。	原文作「妬」字。
238	土	土	tʰu35	tʰu35	tu2	2009年張菁雅《桂南平話語音比較研究》P96	土地。	
239	吐	吐	tʰu33	tʰu33	tu3	2009年張菁雅《桂南平話語音比較研究》P96	吐痰；嘔吐。	
240	兔	兔	tʰu33	tʰu33	tu3	2009年張菁雅《桂南平話語音比較研究》P96	兔子，野兔。	
241	途	途	tʰu21	tʰu21	tu4	2009年張菁雅《桂南平話語音比較研究》P96	前途。	
242	屠	屠	tʰu21	tʰu21	tu4	2009年張菁雅《桂南平話語音比較研究》P96	屠殺，屠夫。	
243	徒	徒	tʰu21	tʰu21	tu4	2009年張菁雅《桂南平話語音比較研究》P96	徒弟，學徒。	
244	塗	涂	tʰu21	tʰu21	tu4	2009年張菁雅《桂南平話語音比較研究》P96	泥塗。	
245	圖	图	tʰu21	tʰu21	tu4	2009年張菁雅《桂南平話語音比較研究》P96	畫圖，地圖。	
246	杜	杜	tu22	tu22	du6	2009年張菁雅《桂南平話語音比較研究》P96	姓，杜仲。	
247	度	度	tu22	tu22	du6	2009年張菁雅《桂南平話語音比較研究》P96	度量。	
248	渡	渡	tu22	tu22	du6	2009年張菁雅《桂南平話語音比較研究》P96	擺渡，渡船，偷渡。	
249	鍍	镀	tu22	tu22	du6	2009年張菁雅《桂南平話語音比較研究》P96	電鍍。	
250	奴	奴	nu21	nu21	nu4	2009年張菁雅《桂南平話語音比較研究》P96	奴隸。	
251	努	努	nu24	nu24	nu5	2009年張菁雅《桂南平話語音比較研究》P96	努力。	
252	怒	怒	nu22	nu22	nu6	2009年張菁雅《桂南平話語音比較研究》P96	發怒。	
253	盧	卢	lu21	lu21	lu4	2009年張菁雅《桂南平話語音比較研究》P96	姓。	
254	爐	炉	lu21	lu21	lu4	2009年張菁雅《桂南平話語音比較研究》P96	爐子，風爐。	
255	蘆	芦	lu21	lu21	lu4	2009年張菁雅《桂南平話語音比較研究》P96	蘆葦。	
256	鸕	鸬	lu21	lu21	lu4	2009年張菁雅《桂南平話語音比較研究》P96	鸕鶿，一種鳥，黑色，有點象鴨子，捕魚用。	
257	魯	鲁	lu24	lu24	lu5	2009年張菁雅《桂南平話語音比較研究》P96	魯國，魯迅。	
258	虜	虏	lu24	lu24	lu5	2009年張菁雅《桂南平話語音比較研究》P96	俘虜。	
259	滷	卤	lu24	lu24	lu5	2009年張菁雅《桂南平話語音比較研究》P96	鹽滷，菜中的湯汁。	
260	路	路	lu22	lu22	lu6	2009年張菁雅《桂南平話語音比較研究》P96	一條路，大路，走路。	
261	賂	赂	lɔk3	lɔk3	lok3	2009年張菁雅《桂南平話語音比較研究》P96	賄賂。	
262	露	露	lu22	lu22	lu6	2009年張菁雅《桂南平話語音比較研究》P97	露水，白露。	
263	租	租	tʃu55	tʃu55	zu1	2009年張菁雅《桂南平話語音比較研究》P97	租房子，田租。	
264	祖	祖	tʃu35	tʃu35	zu2	2009年張菁雅《桂南平話語音比較研究》P97	祖宗，祖國。	
265	組	组	tʃu35	tʃu35	zu2	2009年張菁雅《桂南平話語音比較研究》P97	組長，小組，組織。	
266	做	做	tʃu33	tʃu33	zu3	2009年張菁雅《桂南平話語音比較研究》P97	做事情。	
267	粗	粗	tʃʰu55	tʃʰu55	cu1	2009年張菁雅《桂南平話語音比較研究》P97	粗細，粗心。	
268	醋	醋	tʃʰu33	tʃʰu33	cu3	2009年張菁雅《桂南平話語音比較研究》P97	一種調味料，味酸，吃醋。	
269	措	措	tʃʰɔ33	tʃʰɔ33	co3	2009年張菁雅《桂南平話語音比較研究》P97	措施，舉措。	
270	錯	错	tʃʰɔ33	tʃʰɔ33	co3	2009年張菁雅《桂南平話語音比較研究》P97	錯誤，過錯；錯雜。	
271	蘇	苏	ɬu55	ɬu55	slu1	2009年張菁雅《桂南平話語音比較研究》P97	蘇州，蘇聯，姓。	
272	酥	酥	ɬu55	ɬu55	slu1	2009年張菁雅《桂南平話語音比較研究》P97	杏仁酥，酥糖，酥油。	
273	素	素	ɬu33	ɬu33	slu3	2009年張菁雅《桂南平話語音比較研究》P97	吃素，樸素，素質。	
274	訴	诉	ɬu33	ɬu33	slu3	2009年張菁雅《桂南平話語音比較研究》P97	告訴，上訴，訴訟。	
275	塑	塑	ɬɔk3	ɬɔk3	slok3	2009年張菁雅《桂南平話語音比較研究》P97	塑料，塑像。	
276	嗉	嗉	ɬui33	ɬui33	slui3	2009年張菁雅《桂南平話語音比較研究》P97	鳥嗉子，嗉囊。	原文誤作[ɬɔi55]。
277	姑	姑	ku55	ku55	gu1	2009年張菁雅《桂南平話語音比較研究》P97	姑媽，姑娘。	
278	孤	孤	ku55	ku55	gu1	2009年張菁雅《桂南平話語音比較研究》P97	孤兒，孤獨。	
279	箍	箍	kʰu55	kʰu55	ku1	2009年張菁雅《桂南平話語音比較研究》P97	箍桶，一個箍，緊箍咒。	
280	古	古	ku35	ku35	gu2	2009年張菁雅《桂南平話語音比較研究》P97	古老，古代。	
281	估	估	ku35	ku35	gu2	2009年張菁雅《桂南平話語音比較研究》P97	估計。	
282	䀇	䀇	ku35	ku35	gu2	2009年張菁雅《桂南平話語音比較研究》P97	䀇子。	
283	牯	牯	ku35	ku35	gu2	2009年張菁雅《桂南平話語音比較研究》P97	公牛，公狗。	
284	股	股	ku35	ku35	gu2	2009年張菁雅《桂南平話語音比較研究》P97	一股線，股票。	
285	鼓	鼓	ku35	ku35	gu2	2009年張菁雅《桂南平話語音比較研究》P97	鑼鼓。	
286	故	故	ku33	ku33	gu3	2009年張菁雅《桂南平話語音比較研究》P97	故事，事故。	
287	固	固	ku33	ku33	gu3	2009年張菁雅《桂南平話語音比較研究》P97	固定。	
288	雇	雇	ku33	ku33	gu3	2009年張菁雅《桂南平話語音比較研究》P97	僱主。	
289	顧	顾	ku33	ku33	gu3	2009年張菁雅《桂南平話語音比較研究》P97	照顧，顧忌。	
290	枯	枯	kʰu55	kʰu55	ku1	2009年張菁雅《桂南平話語音比較研究》P98	樹枯了，水枯了。	
291	枯	枯	fu55	fu55	fu1	2009年張菁雅《桂南平話語音比較研究》P98	樹枯了，水枯了。	
292	苦	苦	fu35	fu35	fu2	2009年張菁雅《桂南平話語音比較研究》P98	甜的苦的，吃苦。	
293	庫	库	fu33	fu33	fu3	2009年張菁雅《桂南平話語音比較研究》P98	水庫，庫存。	
294	褲	裤	fu33	fu33	fu3	2009年張菁雅《桂南平話語音比較研究》P98	褲子。	
295	吳	吴	ŋ̍21	ŋ̍21	ng4	2009年張菁雅《桂南平話語音比較研究》P98	姓。	
296	蜈	蜈	ŋ̍21	ŋ̍21	ng4	2009年張菁雅《桂南平話語音比較研究》P98	蜈蚣。	
297	吾	吾	ŋ̍21	ŋ̍21	ng4	2009年張菁雅《桂南平話語音比較研究》P98	吾等，吾輩。	原文誤作[ŋ̍13]。
298	梧	梧	ŋ̍21	ŋ̍21	ng4	2009年張菁雅《桂南平話語音比較研究》P98	梧桐。	
299	五	五	ŋ̍24	ŋ̍24	ng5	2009年張菁雅《桂南平話語音比較研究》P98	數字。	
300	伍	伍	ŋ̍24	ŋ̍24	ng5	2009年張菁雅《桂南平話語音比較研究》P98	隊伍，姓。	
301	午	午	ŋ̍24	ŋ̍24	ng5	2009年張菁雅《桂南平話語音比較研究》P98	端午，中午。	
302	誤	误	ŋ̍22	ŋ̍22	ng6	2009年張菁雅《桂南平話語音比較研究》P98	誤會，錯誤，耽誤。	
303	悟	悟	ŋ̍22	ŋ̍22	ng6	2009年張菁雅《桂南平話語音比較研究》P98	孫悟空，覺悟。	
304	呼	呼	fu55	fu55	fu1	2009年張菁雅《桂南平話語音比較研究》P98	呼吸，呼雞。	
305	虎	虎	fu35	fu35	fu2	2009年張菁雅《桂南平話語音比較研究》P98	老虎。	
306	滸	浒	fu35	fu35	fu2	2009年張菁雅《桂南平話語音比較研究》P98	水滸傳。	
307	戽	戽	fu33	fu33	fu3	2009年張菁雅《桂南平話語音比較研究》P98	戽水（把水潑出去）戽斗（汲水灌田的老式農具）。	
308	胡	胡	wu21	wu21	wu4	2009年張菁雅《桂南平話語音比較研究》P98	姓，二胡。	
309	湖	湖	wu21	wu21	wu4	2009年張菁雅《桂南平話語音比較研究》P98	江湖，湖水。	
310	狐	狐	wu21	wu21	wu4	2009年張菁雅《桂南平話語音比較研究》P98	狐狸。	
311	壺	壶	wu21	wu21	wu4	2009年張菁雅《桂南平話語音比較研究》P98	水壺。	
312	乎	乎	fu21	fu21	fu4	2009年張菁雅《桂南平話語音比較研究》P98	之乎者也。	
313	葫	葫	wu21	wu21	wu4	2009年張菁雅《桂南平話語音比較研究》P98	葫蘆。	原文作「瓠」字。
314	瓠	瓠	wu21	wu21	wu4	2009年張菁雅《桂南平話語音比較研究》P98	瓠蘆，同葫蘆。	
315	鬍	胡	wu21	wu21	wu4	2009年張菁雅《桂南平話語音比較研究》P98	鬍鬚。	
316	戶	户	wu22	wu22	wu6	2009年張菁雅《桂南平話語音比較研究》P98	戶口。	
317	互	互	ŋ̍22	ŋ̍22	ng6	2009年張菁雅《桂南平話語音比較研究》P98	互相，相互。	
318	護	护	wu22	wu22	wu6	2009年張菁雅《桂南平話語音比較研究》P98	保護，護士。	
319	烏	乌	wu55	wu55	wu1	2009年張菁雅《桂南平話語音比較研究》P98	黑，烏紗帽。	
320	污	污	wu55	wu55	wu1	2009年張菁雅《桂南平話語音比較研究》P99	污染。	
321	汙	污	wu55	wu55	wu1	2009年張菁雅《桂南平話語音比較研究》P99	污染。	原文作「污」字。
322	惡	恶	wu33	wu33	wu3	2009年張菁雅《桂南平話語音比較研究》P99	可惡。	
323	女	女	ny24	ny24	nyu5	2009年張菁雅《桂南平話語音比較研究》P99	女兒，女婿，孫女，女人。	
324	廬	庐	lu21	lu21	lu4	2009年張菁雅《桂南平話語音比較研究》P99	廬山。	
325	驢	驴	ly21	ly21	lyu4	2009年張菁雅《桂南平話語音比較研究》P99	毛驢。	
326	呂	吕	ly24	ly24	lyu5	2009年張菁雅《桂南平話語音比較研究》P99	姓，呂布。	
327	旅	旅	ly24	ly24	lyu5	2009年張菁雅《桂南平話語音比較研究》P99	旅長。	
328	慮	虑	ly22	ly22	lyu6	2009年張菁雅《桂南平話語音比較研究》P99	考慮。	
329	濾	滤	ly22	ly22	lyu6	2009年張菁雅《桂南平話語音比較研究》P99	過濾。	
330	蛆	蛆	tʃʰy55	tʃʰy55	cyu1	2009年張菁雅《桂南平話語音比較研究》P99	蛆蟲（孑孓）。	原文誤作[tʃy55]。
331	絮	絮	ɬy33	ɬy33	slyu3	2009年張菁雅《桂南平話語音比較研究》P99	棉絮，被絮，絲瓜瓤。	原文誤作[tʃi35]。
332	徐	徐	tʃʰy21	tʃʰy21	cyu4	2009年張菁雅《桂南平話語音比較研究》P99	姓。	
333	序	序	ʃy22	ʃy22	syu6	2009年張菁雅《桂南平話語音比較研究》P99	秩序。	應讀[tʃy22]。
334	敘	叙	tʃy22	tʃy22	zyu6	2009年張菁雅《桂南平話語音比較研究》P99	記敘，敘事。	
335	敍	叙	tʃy22	tʃy22	zyu6	2009年張菁雅《桂南平話語音比較研究》P99	記敘，敘事。	
336	緒	绪	ʃy33	ʃy33	syu3	2009年張菁雅《桂南平話語音比較研究》P99	光緒，情緒。	
337	豬	猪	tʃy55	tʃy55	zyu1	2009年張菁雅《桂南平話語音比較研究》P99	養豬，豬八戒。	
338	著	著	tʃy33	tʃy33	zyu3	2009年張菁雅《桂南平話語音比較研究》P99	著名，顯著。	
339	除	除	tʃʰy21	tʃʰy21	cyu4	2009年張菁雅《桂南平話語音比較研究》P99	除法，除衣服，把東西除掉。	
340	儲	储	tʃʰy21	tʃʰy21	cyu4	2009年張菁雅《桂南平話語音比較研究》P99	儲蓄。	
341	苧	苎	tʃʰy24	tʃʰy24	cyu5	2009年張菁雅《桂南平話語音比較研究》P99	苧麻。	
342	阻	阻	tʃɔ35	tʃɔ35	zo2	2009年張菁雅《桂南平話語音比較研究》P99	阻力，阻攔。	
343	初	初	tʃʰɔ55	tʃʰɔ55	co1	2009年張菁雅《桂南平話語音比較研究》P99	大年初一，初中。	
344	楚	楚	tʃʰɔ35	tʃʰɔ35	co2	2009年張菁雅《桂南平話語音比較研究》P99	姓，楚國。	
345	礎	础	tʃʰɔ35	tʃʰɔ35	co2	2009年張菁雅《桂南平話語音比較研究》P99	柱下石，基礎。	
346	鋤	锄	tʃʰɔ21	tʃʰɔ21	co4	2009年張菁雅《桂南平話語音比較研究》P99	鋤頭。	
347	助	助	tʃɔ22	tʃɔ22	zo6	2009年張菁雅《桂南平話語音比較研究》P99	幫助。	
348	梳	梳	ʃɔ55	ʃɔ55	so1	2009年張菁雅《桂南平話語音比較研究》P100	梳頭，梳子（頭梳）。	
349	疏	疏	ʃɔ55	ʃɔ55	so1	2009年張菁雅《桂南平話語音比較研究》P100	親疏，疏密，疏遠；註疏，經疏。	原文「註疏」義誤爲[sɔ35]。
350	蔬	蔬	ʃɔ55	ʃɔ55	so1	2009年張菁雅《桂南平話語音比較研究》P100	蔬菜，菜蔬。	
351	所	所	ɬɔ35	ɬɔ35	slo2	2009年張菁雅《桂南平話語音比較研究》P100	所以，派出所。	
352	諸	诸	tʃy55	tʃy55	zyu1	2009年張菁雅《桂南平話語音比較研究》P100	諸葛亮，諸如此類。	
353	煮	煮	tʃy35	tʃy35	zyu2	2009年張菁雅《桂南平話語音比較研究》P100	煮飯，煮粥。	
354	煑	煮	tʃy35	tʃy35	zyu2	2009年張菁雅《桂南平話語音比較研究》P100	煮飯，煮粥。	
355	處	处	tʃʰy24	tʃʰy24	cyu5	2009年張菁雅《桂南平話語音比較研究》P100	相處。	
356	杵	杵	tʃʰy24	tʃʰy24	cyu5	2009年張菁雅《桂南平話語音比較研究》P100	舂杵（可用來搗草藥），杵杖（舊式手杖）。	
357	處	处	tʃʰy33	tʃʰy33	cyu3	2009年張菁雅《桂南平話語音比較研究》P100	處所；相處。	
358	書	书	ʃy55	ʃy55	syu1	2009年張菁雅《桂南平話語音比較研究》P100	一本書。	
359	舒	舒	ʃy55	ʃy55	syu1	2009年張菁雅《桂南平話語音比較研究》P100	舒服，姓。	
360	鼠	鼠	ʃy35	ʃy35	syu2	2009年張菁雅《桂南平話語音比較研究》P100	老鼠。	
361	暑	暑	ʃy35	ʃy35	syu2	2009年張菁雅《桂南平話語音比較研究》P100	暑假，中暑。	
362	庶	庶	ʃy33	ʃy33	syu3	2009年張菁雅《桂南平話語音比較研究》P100	庶民。	
363	恕	恕	ʃy33	ʃy33	syu3	2009年張菁雅《桂南平話語音比較研究》P100	饒恕，恕罪。	
364	署	署	ʃy24	ʃy24	syu5	2009年張菁雅《桂南平話語音比較研究》P100	署名，專署。	原文誤作[sy33]。
365	薯	薯	ʃy21	ʃy21	syu4	2009年張菁雅《桂南平話語音比較研究》P100	番薯，薯片，山藥。	
366	如	如	jy21	jy21	jyu4	2009年張菁雅《桂南平話語音比較研究》P100	如果，假如。	
367	汝	汝	jy24	jy24	jyu5	2009年張菁雅《桂南平話語音比較研究》P100	第二人稱。	原文誤作[ny13]。
368	居	居	ky55	ky55	gyu1	2009年張菁雅《桂南平話語音比較研究》P100	居民。	
369	車	车	ky55	ky55	gyu1	2009年張菁雅《桂南平話語音比較研究》P100	車馬炮。	
370	舉	举	ky35	ky35	gyu2	2009年張菁雅《桂南平話語音比較研究》P100	舉起，舉報。	
371	據	据	ky33	ky33	gyu3	2009年張菁雅《桂南平話語音比較研究》P100	收據。	
372	鋸	锯	ky33	ky33	gyu3	2009年張菁雅《桂南平話語音比較研究》P100	鋸子，鋸木頭。	
373	圩	圩	hy55	hy55	hyu1	2009年張菁雅《桂南平話語音比較研究》P100	圩市。	
374	墟	墟	hy55	hy55	hyu1	2009年張菁雅《桂南平話語音比較研究》P100	墟市，廢墟。	原文作「圩」字。
375	去	去	hy33	hy33	hyu3	2009年張菁雅《桂南平話語音比較研究》P100	來去，去溼，過去（從前）。	
376	渠	渠	kʰy21	kʰy21	kyu4	2009年張菁雅《桂南平話語音比較研究》P100	水渠，渠道。	
377	𠍲	𠍲	kʰy24	kʰy24	kyu5	2009年張菁雅《桂南平話語音比較研究》P100	他。	原文有音無字。
378	佢	佢	kʰy24	kʰy24	kyu5	2009年張菁雅《桂南平話語音比較研究》P100	他。	原文有音無字。
