ID	CLASSIFI	TRAD	SIMP	IPA_S	IPA_T	JYUTPING	SOUR	EXPL	NOTE
585	三、時令時間（5）日、時/十幾天	十幾日	十几日	ʃɐp2 ki35 jɐt2	ʃɐp2 ki35 jɐt2	sap6 gi2 jat6	P129	十幾天1	
586	三、時令時間（5）日、時/十幾天	十零日	十零日	ʃɐp2 lɛŋ21 jɐt2	ʃɐp2 lɛŋ21 jɐt2	sap6 leng4 jat6	P129	十幾天2	原文「零」字誤作[leŋ21]
587	三、時令時間（5）日、時/十幾二十天	十幾廿日	十几廿日	ʃɐp2 ki35 ja22 jɐt2	ʃɐp2 ki35 ja22 jɐt2	sap6 gi2 jaa6 jat6	P129	十幾二十天（十幾天二十天）	
588	三、時令時間（5）日、時/上午	朝早	朝早	tʃiu55 tʃu35	tʃiu55 tʃu35	ziu1 zu2	P129	上午1	
589	三、時令時間（5）日、時/上午	上晝	上昼	ʃœŋ22 tʃɐu33	ʃœŋ22 tʃɐu33	soeng6 zau3	P129	上午2	
590	三、時令時間（5）日、時/上午	上午	上午	ʃœŋ22 ŋ̍24	ʃœŋ22 ŋ̍24	soeng6 ng5	P129	上午3	
591	三、時令時間（5）日、時/下午	晏晝	晏昼	an33 tʃɐu33	an33 tʃɐu33	aan3 zau3	P129	下午1	
592	三、時令時間（5）日、時/下午	下晝	下昼	ha22 tʃɐu33	ha22 tʃɐu33	haa6 zau3	P129	下午2	
593	三、時令時間（5）日、時/下午	下午	下午	ha22 ŋ̍24	ha22 ŋ̍24	haa6 ng5	P129	下午3	
594	三、時令時間（5）日、時/半天	半日	半日	pun33 jɐt2	pun33 jɐt2	bun3 jat6	P129	半天	
595	三、時令時間（5）日、時/大半天	大半日	大半日	tai22 pun33 jɐt2	tai22 pun33 jɐt2	daai6 bun3 jat6	P129	大半天	
596	三、時令時間（5）日、時/凌晨	雞啼	鸡啼	kɐi55 tʰɐi21	kɐi55 tʰɐi21	gai1 tai4	P129	凌晨1，天快亮的時候	
597	三、時令時間（5）日、時/凌晨	天蒙蒙光	天蒙蒙光	tʰin55 mʊŋ55 mʊŋ55 kɔŋ55	tʰin55 mʊŋ55 mʊŋ55 kɔŋ55	tin1 mung1 mung1 gong1	P129	凌晨2，天快亮的時候	
598	三、時令時間（5）日、時/凌晨	天𱤜光	天𱤜光	tʰin55 mɐŋ21 kɔŋ55	tʰin55 mɐŋ21 kɔŋ55	tin1 mang4 gong1	P129	凌晨3，天快亮的時候	原文「盟」爲同音替代字，「未曾」的合音
599	三、時令時間（5）日、時/清晨	天啱光	天啱光	tʰin55 ŋam55 kɔŋ55	tʰin55 ŋam55 kɔŋ55	tin1 ngaam1 gong1	P129	清晨1，日出前後的一段時間	
600	三、時令時間（5）日、時/清晨	朝頭早	朝头早	tʃiu55 tʰɐu21 tʃu35	tʃiu55 tʰɐu21 tʃu35	ziu1 tau4 zu2	P129	清晨2，日出前後的一段時間	
601	三、時令時間（5）日、時/清晨	天光朝	天光朝	tʰin55 kɔŋ55 tʃiu55	tʰin55 kɔŋ55 tʃiu55	tin1 gong1 ziu1	P129	清晨3，日出前後的一段時間	
602	三、時令時間（5）日、時/午前	朝早	朝早	tʃiu55 tʃu35	tʃiu55 tʃu35	ziu1 zu2	P129	午前	
603	三、時令時間（5）日、時/中午	晏晝	晏昼	an33 tʃɐu33	an33 tʃɐu33	aan3 zau3	P129	中午1	原文「晏」字誤作[an35]
604	三、時令時間（5）日、時/中午	中午	中午	tʃʊŋ55 ŋ̍24	tʃʊŋ55 ŋ̍24	zung1 ng5	P129	中午2	
605	三、時令時間（5）日、時/午後	晏晝	晏昼	an33 tʃɐu33	an33 tʃɐu33	aan3 zau3	P129	午後	原文「晏」字誤作[an35]
606	三、時令時間（5）日、時/白天	白日	白日	pak2 jɐt2	pak2 jɐt2	baak6 jat6	P129	白天1	
607	三、時令時間（5）日、時/白天	日頭	日头	jɐt2 tʰɐu21	jɐt2 tʰɐu21	jat6 tau4	P129	白天2	
608	三、時令時間（5）日、時/白天	日裏	日里	jɐt2 li35	jɐt2 li35	jat6 li2	P129	白天3.1	原文「裏」字作變調[24-35]
609	三、時令時間（5）日、時/白天	日裏	日里	jɐt2 li24	jɐt2 li24	jat6 li5	P129	白天3.2	
610	三、時令時間（5）日、時/改天	第日	第日	tɐi22 jɐt2	tɐi22 jɐt2	dai6 jat6	P129	改天1	「第」爲「第二」的連讀
611	三、時令時間（5）日、時/改天	第時	第时	tɐi22 ʃi21	tɐi22 ʃi21	dai6 si4	P129	改天2.1	「第」爲「第二」的連讀
612	三、時令時間（5）日、時/改天	第二時	第二时	tɐi22 ji22 ʃi21	tɐi22 ji22 ʃi21	dai6 ji6 si4	P129	改天2.2	原文「二」字誤作[ji21]
613	三、時令時間（5）日、時/某日	噻日	噻日	ɬɐk5 jɐt2	ɬɐk5 jɐt2	slak1 jat6	P130	某日	原文作「塞」字
614	三、時令時間（5）日、時/哪天	邊日	边日	pin55 jɐt2	pin55 jɐt2	bin1 jat6	P130	哪天	
615	三、時令時間（5）日、時/黃昏	天黑	天黑	tʰin55 hɐk5	tʰin55 hɐk5	tin1 hak1	P130	黃昏1	
616	三、時令時間（5）日、時/黃昏	天準備黑	天准备黑	tʰin55 tʃɐn35 pi22 hɐk5	tʰin55 tʃɐn35 pi22 hɐk5	tin1 zan2 bi6 hak1	P130	黃昏2	
617	三、時令時間（5）日、時/黃昏	天差不多黑	天差不多黑	tʰin55 tʃʰa55 pɐt5 tɔ55 hɐk5	tʰin55 tʃʰa55 pɐt5 tɔ55 hɐk5	tin1 caa1 bat1 do1 hak1	P130	黃昏3	
618	三、時令時間（5）日、時/黃昏	霎黑	霎黑	ɬap3 hɐk5	ɬap3 hɐk5	slaap3 hak1	P130	黃昏4	
619	三、時令時間（5）日、時/夜晚	夜晚	夜晚	jɛ22 man24	jɛ22 man24	je6 maan5	P130	夜晚1	
620	三、時令時間（5）日、時/夜晚	夜裏	夜里	jɛ22 li35	jɛ22 li35	je6 li2	P130	夜晚2.1	原文「裏」字作變調[24-35]
621	三、時令時間（5）日、時/夜晚	夜裏	夜里	jɛ22 li24	jɛ22 li24	je6 li5	P130	夜晚2.2	
622	三、時令時間（5）日、時/夜晚	晚黑	晚黑	man24 hɐk5	man24 hɐk5	maan5 hak1	P130	夜晚3	
623	三、時令時間（5）日、時/半夜	半晚	半晚	pun33 man24	pun33 man24	bun3 maan5	P130	半夜1	
624	三、時令時間（5）日、時/半夜	半晚三更	半晚三更	pun33 man24 ɬam55 kaŋ55	pun33 man24 ɬam55 kaŋ55	bun3 maan5 slaam1 gaang1	P130	半夜2	
625	三、時令時間（5）日、時/上半夜	上半夜	上半夜	ʃœŋ22 pun33 jɛ22	ʃœŋ22 pun33 jɛ22	soeng6 bun3 je6	P130	上半夜1	
626	三、時令時間（5）日、時/上半夜	上半晚	上半晚	ʃœŋ22 pun33 man24	ʃœŋ22 pun33 man24	soeng6 bun3 maan5	P130	上半夜2	
627	三、時令時間（5）日、時/下半夜	下半夜	下半夜	ha22 pun33 jɛ22	ha22 pun33 jɛ22	haa6 bun3 je6	P130	下半夜1	
628	三、時令時間（5）日、時/下半夜	下半晚	下半晚	ha22 pun33 man24	ha22 pun33 man24	haa6 bun3 maan5	P130	下半夜2	
629	三、時令時間（5）日、時/整夜	成晚	成晚	ʃɛŋ21 man24	ʃɛŋ21 man24	seng4 maan5	P130	整夜1	
630	三、時令時間（5）日、時/整夜	論晚	论晚	lɐn22 man24	lɐn22 man24	lan6 maan5	P130	整夜2	
631	三、時令時間（5）日、時/整夜	通宵	通宵	tʰʊŋ55 ɬiu55	tʰʊŋ55 ɬiu55	tung1 sliu1	P130	整夜3	
632	三、時令時間（5）日、時/改天晚上	第晚	第晚	tɐi22 man24	tɐi22 man24	dai6 maan5	P130	改天晚上	「第」爲「第二」的連讀
633	三、時令時間（5）日、時/每天晚上	晚晚	晚晚	man24 man24	man24 man24	maan5 maan5	P130	每天晚上	
634	三、時令時間（5）日、時/一天到晚	一日到黑	一日到黑	a55 jɐt2 tu33 hɐk5	a55 jɐt2 tu33 hɐk5	aa1 jat6 du3 hak1	P130	一天到晚	原文作「啊」字
635	三、時令時間（5）日、時/對時	對時	对时	tui33 ʃi21	tui33 ʃi21	dui3 si4	P130	對時（二十四小時，如從12點到第二天12點）	
636	三、時令時間（5）日、時/一個對	一個對	一个对	a55 kɔ33 tui33	a55 kɔ33 tui33	aa1 go3 dui3	P130	一個對（一個二十四小時）	原文作「啊」字
637	三、時令時間（5）日、時/一小時	一個鐘	一个钟	a55 kɔ33 tʃʊŋ55	a55 kɔ33 tʃʊŋ55	aa1 go3 zung1	P130	一小時	原文作「啊」字
638	三、時令時間（5）日、時/五分鐘	一個字	一个字	a55 kɔ33 tʃi22	a55 kɔ33 tʃi22	aa1 go3 zi6	P130	一刻鐘	原文作「啊個字」，釋義用「一刻鐘」不合適，應爲「五分鐘」
639	三、時令時間（6）其他時間概念/日子	日子	日子	jɐt2 tʃi35	jɐt2 tʃi35	jat6 zi2	P130	日子，指日期	
640	三、時令時間（6）其他時間概念/集日	墟日	墟日	hy55 jɐt2	hy55 jɐt2	hyu1 jat6	P130	集日，有集市的日子	
641	三、時令時間（6）其他時間概念/閒日	閒日	闲日	hɛn21 jɐt2	hɛn21 jɐt2	hen4 jat6	P130	閒日，非集日	
642	三、時令時間（6）其他時間概念/先前	頭先	头先	tʰɐu21 ɬin55	tʰɐu21 ɬin55	tau4 slin1	P130	先前1	
643	三、時令時間（6）其他時間概念/先前	先頭	先头	ɬin55 tʰɐu21	ɬin55 tʰɐu21	slin1 tau4	P130	先前2	
644	三、時令時間（6）其他時間概念/過去	舊時	旧时	kɐu22 ʃi21	kɐu22 ʃi21	gau6 si4	P130	過去1	
645	三、時令時間（6）其他時間概念/過去	舊陣時	旧阵时	kɐu22 tʃɐn35 ʃi21	kɐu22 tʃɐn35 ʃi21	gau6 zan2 si4	P130	過去2.1	
646	三、時令時間（6）其他時間概念/過去	舊陣時	旧阵时	kɐu22 tʃɐn22 ʃi21	kɐu22 tʃɐn22 ʃi21	gau6 zan6 si4	P130	過去2.2	
647	三、時令時間（6）其他時間概念/現在	而家	而家	ji21 ka55	ji21 ka55	ji4 gaa1	P130	現在1.1	「家」爲同音替代字，本字爲「今」
648	三、時令時間（6）其他時間概念/現在	而家	而家	ji21 kʰa55	ji21 kʰa55	ji4 kaa1	P130	現在1.2	「家」爲同音替代字，本字爲「今」
649	三、時令時間（6）其他時間概念/現在	而今	而今	ji21 kɐm55	ji21 kɐm55	ji4 gam1	P130	現在2	
650	三、時令時間（6）其他時間概念/這段時候	阿排時	阿排时	a33 pʰai21 ʃi21	a33 pʰai21 ʃi21	aa3 paai4 si4	P130	這段時間	
651	三、時令時間（6）其他時間概念/那段時間	嚕排時	噜排时	lu55 pʰai21 ʃi21	lu55 pʰai21 ʃi21	lu1 paai4 si4	P130	那段時間1	
652	三、時令時間（6）其他時間概念/那段時間	嚕陣時	噜阵时	lu55 tʃɐn22 ʃi21	lu55 tʃɐn22 ʃi21	lu1 zan6 si4	P130	那段時間2	
653	三、時令時間（6）其他時間概念/有一段時間	有一排	有一排	jɐu24 a55 pʰai21	jɐu24 a55 pʰai21	jau5 aa1 paai4	P130	有一段時間1，有相當一段時間	原文作「啊」字
654	三、時令時間（6）其他時間概念/有一段時間	有排	有排	jɐu24 pʰai21	jɐu24 pʰai21	jau5 paai4	P130	有一段時間2，有相當一段時間	
655	三、時令時間（6）其他時間概念/有時	噻時	噻时	ɬɐk5 ʃi21	ɬɐk5 ʃi21	slak1 si4	P130	有時	原文作「塞」字
656	三、時令時間（6）其他時間概念/開始	開頭	开头	hɔi55 tʰɐu21	hɔi55 tʰɐu21	hoi1 tau4	P130	開始1	原文「頭」字誤作[tɐu21]
657	三、時令時間（6）其他時間概念/開始	開始	开始	hɔi55 tʃʰi35	hɔi55 tʃʰi35	hoi1 ci2	P130	開始2	
658	三、時令時間（6）其他時間概念/後來	後尾	后尾	hɐu22 mi24	hɐu22 mi24	hau6 mi5	P130	後來1，指過去某事之後	
659	三、時令時間（6）其他時間概念/後來	收尾	收尾	ʃɐu55 mi55	ʃɐu55 mi55	sau1 mi1	P130	後來2.1，指過去某事之後	
660	三、時令時間（6）其他時間概念/後來	收尾	收尾	ʃɐm55 mi55	ʃɐm55 mi55	sam1 mi1	P130	後來2.2，指過去某事之後	「收」字受後字「尾」的逆同化
661	三、時令時間（6）其他時間概念/從今以後	今後	今后	kɐm55 hɐu22	kɐm55 hɐu22	gam1 hau6	P130	從今以後1，指將來	
662	三、時令時間（6）其他時間概念/從今以後	從今以後	从今以后	tʃʰʊŋ21 kɐm55 ji24 hɐu22	tʃʰʊŋ21 kɐm55 ji24 hɐu22	cung4 gam1 ji5 hau6	P130	從今以後2，指將來	
663	三、時令時間（6）其他時間概念/從今以後	以後	以后	ji24 hɐu22	ji24 hɐu22	ji5 hau6	P130	從今以後3，指將來	
664	三、時令時間（6）其他時間概念/從此以後	後尾	后尾	hɐu22 mi24	hɐu22 mi24	hau6 mi5	P130	從此以後1，不拘過去將來	
665	三、時令時間（6）其他時間概念/從此以後	以後	以后	ji24 hɐu22	ji24 hɐu22	ji5 hau6	P130	從此以後2，不拘過去將來	
666	三、時令時間（6）其他時間概念/平時	閒時	闲时	hɛn21 ʃi21	hɛn21 ʃi21	hen4 si4	P130	平時1	
667	三、時令時間（6）其他時間概念/平時	平時	平时	pʰeŋ21 ʃi21	pʰeŋ21 ʃi21	ping4 si4	P130	平時2	原文「平」字誤作[pʰɐn21]
668	三、時令時間（6）其他時間概念/經常	周時	周时	tʃɐu55 ʃi21	tʃɐu55 ʃi21	zau1 si4	P130	經常1	
669	三、時令時間（6）其他時間概念/經常	成日	成日	ʃɛŋ21 jɐt2	ʃɛŋ21 jɐt2	seng4 jat6	P130	經常2	
670	三、時令時間（6）其他時間概念/不常	少何	少何	ʃiu35 hɔ21	ʃiu35 hɔ21	siu2 ho4	P130	不常1	
671	三、時令時間（6）其他時間概念/不常	冇幾何	冇几何	mu24 ki35 hɔ21	mu24 ki35 hɔ21	mu5 gi2 ho4	P130	不常2	
672	三、時令時間（6）其他時間概念/一會兒	一陣子	一阵子	a55 tʃɐn22 tʃi35	a55 tʃɐn22 tʃi35	aa1 zan6 zi2	P130	一會兒1.1	原文作「啊」字
673	三、時令時間（6）其他時間概念/一會兒	一陣子	一阵子	a55 tʃɐn22 tʃi55	a55 tʃɐn22 tʃi55	aa1 zan6 zi1	P130	一會兒1.2	原文作「啊」字
674	三、時令時間（6）其他時間概念/一會兒	一下子	一下子	a55 ha24 tʃi35	a55 ha24 tʃi35	aa1 haa5 zi2	P130	一會兒2.1	原文作「啊」字
675	三、時令時間（6）其他時間概念/一會兒	一下子	一下子	a55 ha24 tʃi55	a55 ha24 tʃi55	aa1 haa5 zi1	P130	一會兒2.2	原文作「啊」字
676	三、時令時間（6）其他時間概念/一會兒	一陣間	一阵间	a55 tʃɐn22 kɛn55	a55 tʃɐn22 kɛn55	aa1 zan6 gen1	P130	一會兒3	原文作「啊」字
677	三、時令時間（6）其他時間概念/一會兒	陣子	阵子	tʃɐn22 tʃi35	tʃɐn22 tʃi35	zan6 zi2	P130	一會兒4.1	
678	三、時令時間（6）其他時間概念/一會兒	陣子	阵子	tʃɐn22 tʃi55	tʃɐn22 tʃi55	zan6 zi1	P130	一會兒4.2	
679	三、時令時間（6）其他時間概念/這次	今次	今次	kɐm55 tʃʰi33	kɐm55 tʃʰi33	gam1 ci3	P130	這次	
680	三、時令時間（6）其他時間概念/下次	第二次	第二次	tɐi22 ji22 tʃʰi33	tɐi22 ji22 tʃʰi33	dai6 ji6 ci3	P130	下次1	
681	三、時令時間（6）其他時間概念/下次	第次	第次	tɐi22 tʃʰi33	tɐi22 tʃʰi33	dai6 ci3	P130	下次2	「第」爲「第二」的連讀
682	三、時令時間（6）其他時間概念/到時間	夠鐘	够钟	kɐu33 tʃʊŋ55	kɐu33 tʃʊŋ55	gau3 zung1	P131	到時間	
683	三、時令時間（6）其他時間概念/過時間	過鐘	过钟	kɔ33 tʃʊŋ55	kɔ33 tʃʊŋ55	go3 zung1	P131	過時間	
684	三、時令時間（6）其他時間概念/對錶	校鐘	校钟	kau33 tʃʊŋ55	kau33 tʃʊŋ55	gaau3 zung1	P131	對錶1.1，對時間	原文作「較鐘」
685	三、時令時間（6）其他時間概念/對錶	校鐘	校钟	kɛu33 tʃʊŋ55	kɛu33 tʃʊŋ55	geu3 zung1	P131	對錶1.2，對時間	原文作「較鐘」
686	三、時令時間（6）其他時間概念/一輩子	一世	一世	a55 ʃɐi33	a55 ʃɐi33	aa1 sai3	P131	一輩子	原文作「啊」字
687	三、時令時間（6）其他時間概念/下輩子	第二世	第二世	tɐi22 ji22 ʃɐi33	tɐi22 ji22 ʃɐi33	dai6 ji6 sai3	P131	下輩子	
688	四、農業（1）農事/工	工	工	kʊŋ55	kʊŋ55	gung1	P131	工1	
689	四、農業（1）農事/工	工夫	工夫	kʊŋ55 fu55	kʊŋ55 fu55	gung1 fu1	P131	工2	
690	四、農業（1）農事/做工	做工	做工	tʃu33 kʊŋ55	tʃu33 kʊŋ55	zu3 gung1	P131	做工1	原文「做」字誤作[tʃu35]
691	四、農業（1）農事/做工	做農工	做农工	tʃu33 nʊŋ21 kʊŋ55	tʃu33 nʊŋ21 kʊŋ55	zu3 nung4 gung1	P131	做工2	原文「做」字誤作[tʃu35]
692	四、農業（1）農事/春耕	春耕	春耕	tʃʰɐn55 kɐŋ55	tʃʰɐn55 kɐŋ55	can1 gang1	P131	春耕1.1	
693	四、農業（1）農事/春耕	春耕	春耕	tʃʰɐn55 kaŋ55	tʃʰɐn55 kaŋ55	can1 gaang1	P131	春耕1.2	
694	四、農業（1）農事/夏收	夏收	夏收	ha22 ʃɐu55	ha22 ʃɐu55	haa6 sau1	P131	夏收1	
695	四、農業（1）農事/夏收	割禾	割禾	kɔt3 wɔ21	kɔt3 wɔ21	got3 wo4	P131	夏收2	
696	四、農業（1）農事/夏收夏種	夏收夏種	夏收夏种	ha22 ʃɐu55 ha22 tʃʊŋ33	ha22 ʃɐu55 ha22 tʃʊŋ33	haa6 sau1 haa6 zung3	P131	夏收夏種1	
697	四、農業（1）農事/夏收夏種	雙搶	双抢	ʃœŋ55 tʃʰœŋ35	ʃœŋ55 tʃʰœŋ35	soeng1 coeng2	P131	夏收夏種2	
698	四、農業（1）農事/秋收	秋收	秋收	tʃʰɐu55 ʃɐu55	tʃʰɐu55 ʃɐu55	cau1 sau1	P131	秋收1	
699	四、農業（1）農事/秋收	割禾	割禾	kɔt3 wɔ21	kɔt3 wɔ21	got3 wo4	P131	秋收2	
700	四、農業（1）農事/早秋	早造	早造	tʃu35 tʃu22	tʃu35 tʃu22	zu2 zu6	P131	早秋	早稻季
701	四、農業（1）農事/晚秋	晚造	晚造	man24 tʃu22	man24 tʃu22	maan5 zu6	P131	晚秋	晚稻季
702	四、農業（1）農事/中稻季	中造	中造	tʃʊŋ55 tʃu22	tʃʊŋ55 tʃu22	zung1 zu6	P131	中稻季	原文無釋義
703	四、農業（1）農事/過季節	過造	过造	kɔ33 tʃu22	kɔ33 tʃu22	go3 zu6	P131	過季節1	
704	四、農業（1）農事/過季節	罷造	罢造	pa22 tʃu22	pa22 tʃu22	baa6 zu6	P131	過季節2	
705	四、農業（1）農事/正當季節	當造	当造	tɔŋ55 tʃu22	tɔŋ55 tʃu22	dong1 zu6	P131	正當季節	
706	四、農業（1）農事/整地	鋤地	锄地	tʃʰɔ21 ti22	tʃʰɔ21 ti22	co4 di6	P131	整地	
707	四、農業（1）農事/犁田	犁田	犁田	lɐi21 tʰin21	lɐi21 tʰin21	lai4 tin4	P131	犁田1	原文「犁」字誤作[lɐi35]
708	四、農業（1）農事/犁田	使田	使田	ʃɐi35 tʰin21	ʃɐi35 tʰin21	sai2 tin4	P131	犁田2	
709	四、農業（1）農事/犁田	使牛	使牛	ʃɐi35 ŋɐu21	ʃɐi35 ŋɐu21	sai2 ngau4	P131	犁田3	
710	四、農業（1）農事/犁田	耕田	耕田	kaŋ55 tʰin21	kaŋ55 tʰin21	gaang1 tin4	P131	犁田4	
711	四、農業（1）農事/浸田	浸田	浸田	tʃɐm33 tʰin21	tʃɐm33 tʰin21	zam3 tin4	P131	浸田，冬天犁過的田春天要泡軟才能耙	
712	四、農業（1）農事/耙田	耙田	耙田	pʰa21 tʰin21	pʰa21 tʰin21	paa4 tin4	P131	耙田	
713	四、農業（1）農事/整秧地	整秧地	整秧地	tʃeŋ35 jœŋ55 ti22	tʃeŋ35 jœŋ55 ti22	zing2 joeng1 di6	P131	整秧地	原文「整」字誤作[tʃeŋ33]
714	四、農業（1）農事/浸種	浸穀種	浸谷种	tʃɐm33 kʊk5 tʃʊŋ35	tʃɐm33 kʊk5 tʃʊŋ35	zam3 guk1 zung2	P131	浸種	
715	四、農業（1）農事/（穀子）發芽	爆芽	爆芽	pɛu33 ŋa21	pɛu33 ŋa21	beu3 ngaa4	P131	（穀子）發芽	原文誤作「爆牙」
716	四、農業（1）農事/下種	撒穀種	撒谷种	ɬat3 kʊk5 tʃʊŋ35	ɬat3 kʊk5 tʃʊŋ35	slaat3 guk1 zung2	P131	下種1	
717	四、農業（1）農事/下種	撒秧	撒秧	ɬat3 jœŋ55	ɬat3 jœŋ55	slaat3 joeng1	P131	下種2	
718	四、農業（1）農事/拔秧	掹秧	掹秧	mɐŋ55 jœŋ55	mɐŋ55 jœŋ55	mang1 joeng1	P131	拔秧	
719	四、農業（1）農事/插秧	插田	插田	tʃʰɛp3 tʰin21	tʃʰɛp3 tʰin21	cep3 tin4	P131	插秧1	
720	四、農業（1）農事/插秧	插秧	插秧	tʃʰɛp3 jœŋ55	tʃʰɛp3 jœŋ55	cep3 joeng1	P131	插秧2	
721	四、農業（1）農事/薅草	鋤草	锄草	tʃʰɔ21 tʃʰu35	tʃʰɔ21 tʃʰu35	co4 cu2	P131	薅草1	
722	四、農業（1）農事/薅草	除草	除草	tʃʰy21 tʃʰu35	tʃʰy21 tʃʰu35	cyu4 cu2	P131	薅草2	
723	四、農業（1）農事/耘田	耘田	耘田	wɐn21 tʰin21	wɐn21 tʰin21	wan4 tin4	P131	耘田1	
724	四、農業（1）農事/耘田	薅田	薅田	hu55 tʰin21	hu55 tʰin21	hu1 tin4	P131	耘田2	
725	四、農業（1）農事/稻穗	穀扇	谷扇	kʊk5 ʃin33	kʊk5 ʃin33	guk1 sin3	P131	稻穗1	應作「穀線」，對比覃遠雄等《南寧平話詞典》P387、謝建猷《廣西漢語方言研究》P1186應作「線」字
726	四、農業（1）農事/稻穗	禾扇	禾扇	wɔ21 ʃin33	wɔ21 ʃin33	wo4 sin3	P131	稻穗2	應作「禾線」，對比覃遠雄等《南寧平話詞典》P387、謝建猷《廣西漢語方言研究》P1186應作「線」字
727	四、農業（1）農事/揚花	揚花	扬花	jœŋ21 fa55	jœŋ21 fa55	joeng4 faa1	P131	揚花1	
728	四、農業（1）農事/揚花	㫰花	㫰花	lɔŋ22 fa55	lɔŋ22 fa55	long6 faa1	P131	揚花2	
729	四、農業（1）農事/（穀）結實	納米	纳米	nap2 mɐi24	nap2 mɐi24	naap6 mai5	P131	（穀）結實1	
730	四、農業（1）農事/（穀）結實	結米	结米	kit3 mɐi24	kit3 mɐi24	git3 mai5	P131	（穀）結實2	
731	四、農業（1）農事/割稻子	割谷	割谷	kɔt3 kʊk5	kɔt3 kʊk5	got3 guk1	P131	割稻子1	
732	四、農業（1）農事/割稻子	割禾	割禾	kɔt3 wɔ21	kɔt3 wɔ21	got3 wo4	P131	割稻子2	
733	四、農業（1）農事/割麥子	割麥	割麦	kɔt3 mɐk2	kɔt3 mɐk2	got3 mak6	P131	割麥子	
734	四、農業（1）農事/打場	摙谷	摙谷	lɛn33 kʊk5	lɛn33 kʊk5	len3 guk1	P131	打場1，把稻穀收回曬場上用牛拉石滾脫粒	原文[lɛn33]有音無字
735	四、農業（1）農事/打場	搪禾	搪禾	tʰɔŋ21 wɔ21	tʰɔŋ21 wɔ21	tong4 wo4	P131	打場2	原文作「塘」字
736	四、農業（1）農事/穀桶	穀桶	谷桶	kʊk5 tʰʊŋ35	kʊk5 tʰʊŋ35	guk1 tung2	P131	穀桶，打穀用木桶	原文「桶」字誤作[tʰɔŋ35]
737	四、農業（1）農事/摔穀	𢴬穀	𢴬谷	pan33 kʊk5	pan33 kʊk5	baan3 guk1	P131	摔穀1，人工手甩脫粒	原文[pan33]有音無字
738	四、農業（1）農事/摔穀	拂穀	拂谷	fat2 kʊk5	fat2 kʊk5	faat6 guk1	P131	摔穀2，人工手甩脫粒	原文作「罰」字
739	四、農業（1）農事/場院	禾塘	禾塘	wɔ21 tʰɔŋ21	wɔ21 tʰɔŋ21	wo4 tong4	P131	場院1	
740	四、農業（1）農事/場院	曬場	晒场	ʃai33 tʃʰœŋ21	ʃai33 tʃʰœŋ21	saai3 coeng4	P131	場院2	
741	四、農業（1）農事/場院	曬穀場	晒谷场	ʃai33 kʊk5 tʃʰœŋ21	ʃai33 kʊk5 tʃʰœŋ21	saai3 guk1 coeng4	P131	場院3	
742	四、農業（1）農事/曬穀	曬穀	晒谷	ʃai33 kʊk5	ʃai33 kʊk5	saai3 guk1	P131	曬穀	
743	四、農業（1）農事/穀耙	穀耙	谷耙	kʊk5 pʰa21	kʊk5 pʰa21	guk1 paa4	P131	穀耙，刮除碎稻草的竹齒耙	
744	四、農業（1）農事/耥耙	耥耙	耥耙	tʰɔŋ35 pʰa21	tʰɔŋ35 pʰa21	tong2 paa4	P131	耥耙，板刮，攏稻穀用	原文作「摥」字
745	四、農業（1）農事/風穀	風穀	风谷	fʊŋ55 kʊk5	fʊŋ55 kʊk5	fung1 guk1	P132	揚場	原文無釋義
746	四、農業（1）農事/碾米	車穀	车谷	tʃʰɛ55 kʊk5	tʃʰɛ55 kʊk5	ce1 guk1	P132	碾米	
747	四、農業（1）農事/鋤地	钁地	镢地	kʷʰɐk5 ti22	kʷʰɐk5 ti22	kwak1 di6	P132	鋤地1	原文[kʰɐk5]有音無字，應爲[kʷʰɐk5]
748	四、農業（1）農事/鋤地	鋤地	锄地	tʃʰɔ21 ti22	tʃʰɔ21 ti22	co4 di6	P132	鋤地2	
749	四、農業（1）農事/鋤地	掘地	掘地	kʷɐt2 ti22	kʷɐt2 ti22	gwat6 di6	P132	鋤地3	
750	四、農業（1）農事/鬆土	鬆泥	松泥	ɬʊŋ55 nɐi21	ɬʊŋ55 nɐi21	slung1 nai4	P132	鬆土1	
751	四、農業（1）農事/鬆土	鬆根	松根	ɬʊŋ55 kɐn55	ɬʊŋ55 kɐn55	slung1 gan1	P132	鬆土1	
752	四、農業（1）農事/培土	壅	壅	ʊŋ55	ʊŋ55	ung1	P132	培土	
753	四、農業（1）農事/施肥	放肥	放肥	fɔŋ33 fi21	fɔŋ33 fi21	fong3 fi4	P132	施肥1	
754	四、農業（1）農事/施肥	放糞	放粪	fɔŋ33 fɐn33	fɔŋ33 fɐn33	fong3 fan3	P132	施肥2	
755	四、農業（1）農事/澆糞	淋糞	淋粪	lɐm21 fɐn33	lɐm21 fɐn33	lam4 fan3	P132	澆糞	
756	四、農業（1）農事/糞坑	屎氹	屎氹	ʃi35 tʰɐm24	ʃi35 tʰɐm24	si2 tam5	P132	糞坑1	
757	四、農業（1）農事/糞坑	糞坑	粪坑	fɐn33 haŋ55	fɐn33 haŋ55	fan3 haang1	P132	糞坑2	
758	四、農業（1）農事/尿缸	尿缸	尿缸	niu22 kɔŋ55	niu22 kɔŋ55	niu6 gong1	P132	尿缸	
